local,visitor,period,time,player,action,side,score_home,score_away
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,4º Cuarto,02:04,"NIANG, CHEICKH",Missed Free Throw (0/1 - 6 pt),U18 Dolomiti Energia Trento,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,4º Cuarto,02:04,"NIANG, CHEICKH",Foul Drawn (5),U18 Dolomiti Energia Trento,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,4º Cuarto,02:04,"MIJAILOVIC, UROS",Foul (4),U18 Partizan Mozzart Bet Belgrade,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,4º Cuarto,02:04,"NIANG, CHEICKH",Def Rebound (3),U18 Dolomiti Energia Trento,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,4º Cuarto,02:10,"MIRKOVIC, ZIVKO",Missed Free Throw (1/6 - 11 pt),U18 Partizan Mozzart Bet Belgrade,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,4º Cuarto,02:10,"MIRKOVIC, ZIVKO",Missed Free Throw (1/5 - 11 pt),U18 Partizan Mozzart Bet Belgrade,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,4º Cuarto,02:10,"MIRKOVIC, ZIVKO",Foul Drawn (5),U18 Partizan Mozzart Bet Belgrade,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,4º Cuarto,02:10,"HASSAN, PATRICK",Foul (2),U18 Dolomiti Energia Trento,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,4º Cuarto,02:32,"HASSAN, PATRICK",Assist (9),U18 Dolomiti Energia Trento,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,4º Cuarto,02:34,"NIANG, CHEICKH",Two Pointer (3/3 - 6 pt),U18 Dolomiti Energia Trento,73,62
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,4º Cuarto,02:44,"PLACINSCHI, CESARE",Steal (2),U18 Dolomiti Energia Trento,,
