local,visitor,period,time,player,action,side,score_home,score_away
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,09:41,"CORTELLINO, GIOVANNI",Three Pointer (1/1 - 3 pt),U18 EA7 Emporio Armani Milan,3,0
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,09:44,"SUIGO, LUIGI",Off Rebound (1),U18 EA7 Emporio Armani Milan,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,09:47,"LONATI, ACHILLE",Missed Two Pointer (0/1 - 0 pt),U18 EA7 Emporio Armani Milan,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,10:00,,,U18 EA7 Emporio Armani Milan,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,2º Cuarto,00:01,"BIKIC, JOVAN",Missed Three Pointer (0/2 - 4 pt),U18 Crvena Zvezda Belgrade,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,2º Cuarto,00:03,"CECCATO, MATTIA",Out,U18 EA7 Emporio Armani Milan,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,2º Cuarto,00:03,"CORTELLINO, GIOVANNI",In,U18 EA7 Emporio Armani Milan,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,2º Cuarto,00:03,"CECCATO, MATTIA",Free Throw In (2/2 - 10 pt),U18 EA7 Emporio Armani Milan,48,43
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,2º Cuarto,00:03,"CECCATO, MATTIA",Free Throw In (1/1 - 9 pt),U18 EA7 Emporio Armani Milan,47,43
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,2º Cuarto,00:03,"CECCATO, MATTIA",Foul Drawn (1),U18 EA7 Emporio Armani Milan,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,2º Cuarto,00:03,"DJURIC, SAVA",Foul (1),U18 Crvena Zvezda Belgrade,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,2º Cuarto,00:07,"STOJKOVIC, LAZAR",Out,U18 Crvena Zvezda Belgrade,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,2º Cuarto,00:07,"LUCIC, ANDREJ",In,U18 Crvena Zvezda Belgrade,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,2º Cuarto,00:07,,Time Out (1),U18 EA7 Emporio Armani Milan,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,2º Cuarto,00:07,"YOUSSEF, GUGLIELMO",Foul Drawn (1),U18 EA7 Emporio Armani Milan,,
